도로명주소,지번주소,위도,경도,상태
강원도 평창군 대관령면 대관령로 대관령로 95,,,,변환실패(주소미존재)
강원도 횡성군 횡성읍 횡성로 389,강원도 횡성군 횡성읍 읍하리 119-3,37.4879127477,127.9851247807,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 횡성군 둔내면 둔내로 33,강원도 횡성군 둔내면 둔방내리 84-5,37.5129135598,128.2143479512,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 횡성군 우천면 수남로 390,강원도 횡성군 우천면 우항리 545,37.4571935702,128.0673884778,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 횡성군 안흥면 안흥로 41,강원도 횡성군 안흥면 안흥리 283-1,37.4131962965,128.1574513227,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 횡성군 청일면 청정로 825,강원도 횡성군 청일면 유동리 1274,37.5828936546,128.1489999664,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 횡성군 서원면 서원로 143,강원도 횡성군 서원면 창촌리 806-4,37.4869031350,127.8487133550,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 고성군 간성읍 간성로 104,강원도 고성군 간성읍 상리 180,38.3811017932,128.4646221755,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 고성군 토성면 토성로 165,강원도 고성군 토성면 천진리 140,38.2589674025,128.5569977683,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 고성군 죽왕면 심층수길 17,강원도 고성군 죽왕면 오호리 68-2,38.3261830354,128.5265473910,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 고성군 거진읍 거진길 67,강원도 고성군 거진읍 거진리 160-2,38.4493922138,128.4571650414,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 인제군 인제읍 인제로178번길 52-6,강원도 인제군 인제읍 상동리 427-3,38.0640141380,128.1730001483,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 인제군 남면 신남로 49,강원도 인제군 남면 신남리 368-2,37.9675192281,128.0790539801,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 인제군 기린면 기린로 32,강원도 인제군 기린면 현리 393-1,37.9544790228,128.3184168989,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 인제군 북면 원통로 278,강원도 인제군 북면 원통리 1685-10,38.1263407349,128.2137147990,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 인제군 서화면 천도로81번길 28,강원도 인제군 서화면 천도리 590-5,38.2215216452,128.2075448049,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 철원군 동송읍 금학로 169-8,강원도 철원군 동송읍 이평리 710-4,38.2041367336,127.2199388527,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
강원도 철원군 갈말읍 명성로174번길 51,강원도 철원군 갈말읍 신철원리 563-62,38.1483995049,127.3134344157,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 철원군 서면 와수로 232,강원도 철원군 서면 와수리 895-4,38.2426069528,127.4435301696,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 화천군 간동면 파로호로 1144,강원도 화천군 간동면 오음리 2-53,38.0545004897,127.8128300946,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 화천군 상서면 다파로 1625,강원도 화천군 상서면 파포리 150,38.1570608948,127.6554920218,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 화천군 화천읍 중앙로6길 40,강원도 화천군 화천읍 하리 53-44,38.1027605036,127.7051282023,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 화천군 하남면 원천새싹길 8,강원도 화천군 하남면 원천리 445-3,38.0587728825,127.6672854723,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 화천군 사내면 포화로 1156,강원도 화천군 사내면 사창리 385-5,38.0700037396,127.5225691131,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 양구군 양구읍 택지길 74-45,강원도 양구군 양구읍 상리 537-6,38.1052540676,127.9861933640,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 양구군 남면 삼팔선로 10-3,강원도 양구군 남면 용하리 414-24,38.1080565048,128.0339779033,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 양구군 금강산로 1685,,,,변환실패(주소미존재)
강원도 양구군 방산면 평화로 5192,강원도 양구군 방산면 장평리 344-3,38.2076788598,127.9522741784,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
강원도 양구군 해안면 펀치볼로 1313,강원도 양구군 해안면 현리 160-4,38.2856515016,128.1374334264,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 흥덕구 진재로 16,충청북도 청주시 흥덕구 복대동 3019,36.6325108395,127.4301016040,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 흥덕구 가로수로 1158,충청북도 청주시 흥덕구 강서동 34-1,36.6265245711,127.4253470475,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 흥덕구 송절로64번길 13,충청북도 청주시 흥덕구 봉명동 2296-6,36.6581648794,127.4564036207,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 흥덕구 옥산면 청주역로 662,충청북도 청주시 흥덕구 옥산면 가락리 764-47,36.6660617757,127.3734040257,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 흥덕구 오송읍 가로수로 197,충청북도 청주시 흥덕구 오송읍 오송리 143-15,36.6108042501,127.3266944039,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 흥덕구 강내면 가로수로 566,충청북도 청주시 흥덕구 강내면 탑연리 156-1,36.6238951750,127.3628417511,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 서원구 남이면 청남로 1205,충청북도 청주시 서원구 남이면 외천리 69-1,36.5594646749,127.4334755069,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 서원구 현도면 청남로 358,충청북도 청주시 서원구 현도면 선동리 499-2,36.4867828175,127.4241756089,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 상당구 용암북로160번길 7,충청북도 청주시 상당구 용암동 2663,36.6225943317,127.5149501760,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 서원구 분평로 37,충청북도 청주시 서원구 분평동 1254,36.6087883727,127.4894211775,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 상당구 상당로 94,충청북도 청주시 상당구 문화동 89-6,36.6365556592,127.4907908071,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 상당구 미원면 미원시내2길 43,충청북도 청주시 상당구 미원면 미원리 536-1,36.6344597201,127.6549542789,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 상당구 남일면 단재로 657,충청북도 청주시 상당구 남일면 고은리 550-1,36.5728372074,127.5118723848,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 상당구 문의면 문의시내로 1,충청북도 청주시 상당구 문의면 미천리 211-10,36.5136352819,127.4975632819,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 상당구 남일면 보청대로 4761,충청북도 청주시 상당구 남일면 두산리 42,36.5614026480,127.5413985711,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 청원구 중앙로 202,충청북도 청주시 청원구 내덕동 216-13,36.6551664843,127.4880622258,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 서원구 1순환로 690,충청북도 청주시 서원구 사창동 494,36.6320314960,127.4608152192,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 청원구 오창읍 2산단로 113,충청북도 청주시 청원구 오창읍 주성리 574,36.7325378225,127.4492379298,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 청원구 율량로3번길 41,충청북도 청주시 청원구 주중동 886,36.6723113446,127.4857517315,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 청주시 청원구 내수읍 청암로 100-6,충청북도 청주시 청원구 내수읍 학평리 149-27,36.7246021921,127.5402572055,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 충주시 연수서편2길 8,충청북도 충주시 연수동 708-8,36.9896226813,127.9304282257,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 충주시 중앙로 109,충청북도 충주시 성내동 138,36.9720765286,127.9356174336,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 충주시 대소원면 대소원로 134,충청북도 충주시 대소원면 대소리 153-2,36.9748937161,127.8196077472,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 충주시 중원대로 3394,충청북도 충주시 문화동 2049,36.9700525293,127.9235291898,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 충주시 엄정면 내창로 179,충청북도 충주시 엄정면 용산리 472-9,37.0863160776,127.9143422223,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 충주시 앙성면 가곡로 1029,충청북도 충주시 앙성면 용포리 479-26,37.1081980913,127.7534055979,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 충주시 금가면 강수로 351,충청북도 충주시 금가면 도촌리 133-11,37.0432669742,127.9271229813,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 충주시 수안보면 온천중앙길 6,충청북도 충주시 수안보면 온천리 295-5,36.8477985789,127.9899965130,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 충주시 중앙탑면 중앙탑길 251,충청북도 충주시 중앙탑면 탑평리 179-8,37.0292864355,127.8567525882,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 제천시 용두천로 318,충청북도 제천시 청전동 71-5,37.1531712895,128.2181345887,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 제천시 독순로 77,충청북도 제천시 중앙로2가 88-7,37.1387910210,128.2117148886,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 제천시 청풍호로 79,충청북도 제천시 영천동 2173,37.1240432961,128.2022594221,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 제천시 청풍면 청풍호로 2119,충청북도 제천시 청풍면 물태리 133-5,37.0005418338,128.1676221028,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 제천시 덕산면 약초로 85,충청북도 제천시 덕산면 도전리 363-1,36.9099039024,128.1656149687,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 제천시 용두대로 33,충청북도 제천시 하소동 194,37.1339360865,128.1989962083,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 제천시 봉양읍 북부로 1455,충청북도 제천시 봉양읍 장평리 799-1,37.1311419658,128.1309945980,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 음성군 음성읍 중앙로 181,충청북도 음성군 음성읍 읍내리 203-13,36.9402924493,127.6916828103,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 음성군 금왕읍 금석로 73,충청북도 음성군 금왕읍 무극리 80-9,36.9917952001,127.5975025106,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 음성군 대소면 오산로 43,충청북도 음성군 대소면 오산리 188-22,36.9673056449,127.4850652252,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 음성군 삼성면 덕정로 111,충청북도 음성군 삼성면 덕정리 600-7,37.0211644892,127.5042369311,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 음성군 맹동면 덕금로 408,충청북도 음성군 맹동면 쌍정리 96-7,36.9267750047,127.5650171865,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 음성군 감곡면 장감로 127,충청북도 음성군 감곡면 왕장리 436-3,37.1190014477,127.6364697020,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 음성군 맹동면 장성로 115,충청북도 음성군 맹동면 두성리 1503,36.9045261299,127.5464980995,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 영동군 영동읍 계산로 63,충청북도 영동군 영동읍 계산리 663-1,36.1724667424,127.7837103512,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 영동군 황간면 영동황간로 1661,충청북도 영동군 황간면 마산리 42-47,36.2249886668,127.9094473041,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 영동군 용화면 민주지산로 3027,,,,변환실패(주소미존재)
충청북도 영동군 학산면 서산로 72,충청북도 영동군 학산면 서산리 896-3,36.0992003293,127.6837485483,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 영동군 양강면 학산영동로 835,충청북도 영동군 양강면 괴목리 683-3,36.1470380992,127.7481361458,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 영동군 용산면 용산로 400,충청북도 영동군 용산면 구촌리 156-1,36.2662346740,127.8268807286,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 괴산군 괴산읍 읍내로 246,충청북도 괴산군 괴산읍 동부리 706-7,36.8052561458,127.7926107508,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 증평군 증평읍 중앙로 232,충청북도 증평군 증평읍 교동리 63,36.7856724268,127.5839312944,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 괴산군 칠성면 도정로 53,충청북도 괴산군 칠성면 도정리 238-5,36.7877519565,127.8629059937,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 괴산군 청안면 읍내리 청안읍내로 22,,,,변환실패(주소미존재)
충청북도 괴산군 청천면 괴산로 1357,충청북도 괴산군 청천면 청천리 217-1,36.6602532091,127.7355722074,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 괴산군 불정면 목도로 24,충청북도 괴산군 불정면 목도리 272-7,36.8722379998,127.8549205616,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 괴산군 연풍면 향교로 43,충청북도 괴산군 연풍면 행촌리 579-3,36.7653796215,127.9979257066,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 단양군 단양읍 삼봉로 259,충청북도 단양군 단양읍 도전리 199,36.9801748787,128.3678281475,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 단양군 영춘면 온달평강로 67,충청북도 단양군 영춘면 상리 411,37.0793751491,128.4836103237,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 단양군 대강면 대강로 68,충청북도 단양군 대강면 장림리 153-1,36.9222874620,128.3526432131,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 단양군 가곡면 남한강로 530,충청북도 단양군 가곡면 사평리 432-5,37.0267125125,128.3845296505,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 단양군 매포읍 평동로 114,충청북도 단양군 매포읍 평동리 1256,37.0325994870,128.3007595483,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 보은군 보은읍 뱃들4길 11-6,충청북도 보은군 보은읍 이평리 103-2,36.4887490950,127.7239721022,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 보은군 속리산면 법주사로 276,충청북도 보은군 속리산면 사내리 275-1,36.5319295461,127.8236324845,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 보은군 내북면 남부로 6277,충청북도 보은군 내북면 창리 35-10,36.5787543380,127.6644146209,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 보은군 회인면 회인로 88,충청북도 보은군 회인면 중앙리 2-9,36.4955593575,127.5968425539,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 보은군 삼승면 원남로 56-1,충청북도 보은군 삼승면 원남리 143-13,36.3986820947,127.7315792430,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 보은군 마로면 관기송현로 54,충청북도 보은군 마로면 관기리 603-96,36.4364609290,127.8150129182,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 옥천군 옥천읍 지용로 21,충청북도 옥천군 옥천읍 문정리 506,36.3122813023,127.5781846209,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 옥천군 청산면 지전길 48,충청북도 옥천군 청산면 지전리 75-1,36.3458554505,127.7918330565,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 옥천군 청성면 산계길 97,충청북도 옥천군 청성면 산계리 101-3,36.3312381926,127.7605498517,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 옥천군 이원면 신흥1길 18,충청북도 옥천군 이원면 강청리 46-4,36.2455617355,127.6193895797,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 옥천군 군북면 옥천로 1114,충청북도 옥천군 군북면 이백리 346-48,36.3307233028,127.5339898278,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 옥천군 안내면 안내보은로 114,충청북도 옥천군 안내면 정방리 344-2,36.3969178218,127.6693019403,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 옥천군 동이면 평산길 34,충청북도 옥천군 동이면 평산리 916-1,36.2841056403,127.6171264745,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 진천군 진천읍 남산3길 10,충청북도 진천군 진천읍 교성리 235-4,36.8532924054,127.4395281440,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 진천군 덕산읍 덕금로 803,충청북도 진천군 덕산읍 용몽리 595-1,36.9126622359,127.5067090590,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 진천군 이월면 진광로 803,충청북도 진천군 이월면 송림리 425-1,36.9322758664,127.4292229441,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 진천군 광혜원면 중리3길 18,충청북도 진천군 광혜원면 광혜원리 431-3,36.9896696593,127.4432826868,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청북도 진천군 초평면 초동로 9,충청북도 진천군 초평면 용정리 592-5,36.8456121769,127.5234463355,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 서북구 쌍용12길 3,충청남도 천안시 서북구 쌍용동 1925,36.8034703499,127.1192083124,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 서북구 오성9길 40,충청남도 천안시 서북구 두정동 707,36.8332163577,127.1319814314,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 서북구 천안천4길 48,충청남도 천안시 서북구 와촌동 106-17,36.8103180875,127.1448456187,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 서북구 불당23로 66번지,,,,변환실패(주소미존재)
충청남도 서북구 직산읍 삼은2길 27번지,,,,변환실패(주소미존재)
충청남도 천안시 서북구 성거읍 성거길 80,충청남도 천안시 서북구 성거읍 천흥리 430-3,36.8723740426,127.2011467624,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 서북구 성환읍 성환11길 5,충청남도 천안시 서북구 성환읍 성환리 449-80,36.9170325015,127.1285384018,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 서북구 입장면 망향로 1088,충청남도 천안시 서북구 입장면 효계리 43-14,36.9070813610,127.2269481074,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 동남구 목천읍 서리1길 50,충청남도 천안시 동남구 목천읍 서리 105-2,36.7857505683,127.2357800410,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 동남구 수신면 수신로 433,충청남도 천안시 동남구 수신면 속창리 127-5,36.7311807318,127.2812114212,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 병천면 충절로 1729,,,,변환실패(주소미존재)
충청남도 천안시 병천면 충절로 1729,,,,변환실패(주소미존재)
충청남도 천안시 동남구 통정4로 38,충청남도 천안시 동남구 신방동 1549,36.7754167870,127.1334609221,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 동남구 옛시청길 21,충청남도 천안시 동남구 문화동 165-2,36.8069987158,127.1495380186,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 동남구 먹거리11길 12,충청남도 천안시 동남구 신부동 453-1,36.8179628567,127.1536575925,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 동남구 충무로 437-1,,,,변환실패(주소미존재)
충청남도 천안시 동남구 충절로 161,충청남도 천안시 동남구 원성동 510-12,36.8045950255,127.1591709447,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 동남구 차돌로 44,충청남도 천안시 동남구 다가동 374-8,36.8003890767,127.1355420255,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 천안시 동남구 청수14로 103,충청남도 천안시 동남구 청당동 480,36.7862857229,127.1570377347,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서산시 대산읍 충의로 1932,충청남도 서산시 대산읍 대산리 1365-23,36.9371888306,126.4346312632,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서산시 호수공원11로 31,충청남도 서산시 예천동 68,36.7741779330,126.4477452033,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서산시 홍천로 20,충청남도 서산시 잠홍동 248-2,36.7896182586,126.4813144080,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서산시 해미면 남문2로 183,충청남도 서산시 해미면 황락리 371-1,36.7091618898,126.5507937613,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서산시 성연면 성연로 202,충청남도 서산시 성연면 평리 299-2,36.8374594112,126.4610224465,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서산시 부석면 취평2길 36,충청남도 서산시 부석면 취평리 368-8,36.7154855534,126.3931134893,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서산시 팔봉면 팔봉1로 409,충청남도 서산시 팔봉면 어송리 1285-3,36.8129365188,126.3490066961,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 아산시 삼동로16번길 7-11,충청남도 아산시 모종동 577-15,36.7823166014,127.0114280242,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 아산시 시민로258번길 3-1,충청남도 아산시 용화동 703,36.7730734007,126.9951272181,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 아산시 시민로 370-12,충청남도 아산시 온천동 223-1,36.7814019723,127.0010987406,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 아산시 신창면 서북부로 610,,,,변환실패(주소미존재)
충청남도 아산시 탕정로23번길 7,,,,변환실패(주소미존재)
충청남도 아산시 인주면 공세길 54 공세리 282-2,,,,변환실패(주소미존재)
충청남도 아산시 도고면 아산만로198번길 10,충청남도 아산시 도고면 신언리 154-1,36.7611683319,126.8689764864,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 아산시 음봉면 음봉면로 19,충청남도 아산시 음봉면 삼거리 203-3,36.8490881461,127.0124829466,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 아산시 둔포면 둔포면로 37,충청남도 아산시 둔포면 둔포리 461-6,36.9300129957,127.0379035709,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 아산시 영인면 아산리길 23,충청남도 아산시 영인면 아산리 432-21,36.8554837790,126.9539897178,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 아산시 배방읍 모산로 151,충청남도 아산시 배방읍 공수리 92-9,36.7754000258,127.0592536589,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 아산시 배방읍 용연로 92,충청남도 아산시 배방읍 장재리 1520,36.7887843805,127.0905890222,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 계룡시 엄사면 계백로 3120,충청남도 계룡시 엄사면 엄사리 454-1,36.2819558727,127.2428375033,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 논산시 해월로 157,충청남도 논산시 반월동 152-1,36.2047590158,127.0842977470,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 논산시 강경읍 대흥로 1-2,충청남도 논산시 강경읍 대흥리 32-88,36.1542385395,127.0149759205,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 논산시 연무읍 안심로61번길 4,충청남도 논산시 연무읍 안심리 76-43,36.1268068847,127.0985090555,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 논산시 상월면 백일헌로 1035,충청남도 논산시 상월면 신충리 24-1,36.2943062096,127.1415115415,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 논산시 양촌면 황산벌로 428,충청남도 논산시 양촌면 인천리 245-4,36.1363878950,127.2391499370,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 논산시 연산면 선비로275번길 28,충청남도 논산시 연산면 청동리 127-15,36.2127196714,127.2002857367,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 공주시 한적2길 25,충청남도 공주시 신관동 274-4,36.4764273026,127.1399306100,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 공주시 우금티로 535,충청남도 공주시 금학동 250-3,36.4423847328,127.1200115562,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 공주시 유구읍 중앙1길 115,충청남도 공주시 유구읍 석남리 201-2,36.5548254980,126.9507937760,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 공주시 이인면 은행길 34,충청남도 공주시 이인면 이인리 236,36.3628339559,127.0616281870,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 공주시 반포면 반포초교길 15,충청남도 공주시 반포면 공암리 342-7,36.3957985525,127.2512436563,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 공주시 정안면 정안중앙길 169,충청남도 공주시 정안면 광정리 258-6,36.6095985842,127.1208212919,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 공주시 계룡면 영규대사로 495,충청남도 공주시 계룡면 월암리 47-7,36.3607822357,127.1419325145,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 공주시 우성면 동대리길 75,충청남도 공주시 우성면 동대리 173,36.4701156023,127.0522486231,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 보령시 머드로 70,충청남도 보령시 신흑동 1809,36.3117128939,126.5147427599,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 보령시 신설1길 53,충청남도 보령시 동대동 1160,36.3507130118,126.6056856002,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 보령시 미산면 만수로 1129,충청남도 보령시 미산면 도화담리 127-1,36.2930692497,126.6765298041,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 보령시 천북면 하궁길 8,충청남도 보령시 천북면 하만리 146-1,36.4805724727,126.5276196192,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 보령시 주포면 보령읍성길 80-32,충청남도 보령시 주포면 보령리 255,36.4154350694,126.5886329150,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 보령시 구시1길 38,충청남도 보령시 대천동 337-16,36.3493971657,126.5920621939,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 보령시 웅천읍 충서로 928길  ,,,,변환실패(주소미존재)
